SourceFile,RangeStartDate,RangeEndDate,AwardDate,AwardNoticeDate,TenderCaseNo,TenderName,TenderOrgName,TenderOrgAddr,ContactPerson,TenderTel,ProcurementType,ProcurementAttr,TenderAwardWay,TenderAwardPrice,BidderSuppName,BidderSuppAddr,NotObtainSuppName
award_20220602.xml,2022/06/16,2022/06/30,2022/06/28,2022/06/30,1110406,111年度台糖產品網路媒體宣傳,台灣糖業股份有限公司商品行銷事業部,108臺北市萬華區艋舺大道297號1樓,余惠君,(02)23065229分機721,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,11300000,超人氣新媒體股份有限公司,105臺北市松山區復興北路337號13樓,貝殼放大股份有限公司
award_20220602.xml,2022/06/16,2022/06/30,2022/06/28,2022/06/28,NCDR-P-111065,111年度對外雙向1Gbps乙太網路電路租用,國家災害防救科技中心,231新北市新店區北新路三段200號9樓,採購程序:楊小姐/需求內容:紀先生81958683,(02)81958717分機,公開取得報價單或企劃書,財物類,最低標,886728,亞太電信股份有限公司,114臺北市內湖區基湖路32號8樓,
award_20220602.xml,2022/06/16,2022/06/30,2022/06/28,2022/07/06,TP111012,網路大學平台一年授權,中華學校財團法人中華科技大學,115臺北市南港區研究院路三段245號,黃勇智,(02)27821862分機296,公開取得報價單或企劃書,財物類,最低標,345000,天創資訊科技有限公司,235新北市中和區景平路71之7號2樓之5,玉碩系統有限公司
award_20220602.xml,2022/06/16,2022/06/30,2022/06/29,2022/06/29,COSC-111142,電子計算機中心主機房結構化網路佈線整線維護案,國立臺灣科技大學,106臺北市大安區臺北市基隆路4段43號國立臺灣科技大學總務處事務組,洪敏婷,(02)27301128分機,公開取得報價單或企劃書,勞務類,參考最有利標精神,920000,寬普數位科技有限公司,106臺北市大安區仁愛路3段11號5樓,
award_20220602.xml,2022/06/16,2022/06/30,2022/06/29,2022/07/08,1112002,111年網路設備汰換與伺服器功能擴充案,新竹縣政府稅務局,302新竹縣竹北市光明六路6號,彭薰瑩,(03)5518141分機124,公開取得報價單或企劃書,財物類,最低標,456000,豪信科技開發有限公司,305新竹縣新埔鎮新民里10鄰和平街385號1樓,
award_20220602.xml,2022/06/16,2022/06/30,2022/06/29,2022/06/29,NCDR-P-111073,111-113年UGuard UVM-3000 網路流量軌跡管理系統更新使用授權,國家災害防救科技中心,231新北市新店區北新路三段200號9樓,採購:廖先生\需求:紀先生81958683,(02)81958711分機,公開取得報價單或企劃書,財物類,最低標,592000,欣奕科技有限公司,110臺北市信義區信義路5段5號6樓,
award_20220602.xml,2022/06/16,2022/06/30,2022/06/29,2022/06/30,I111EDU084,2022年零星網路增設及既有網路點維護案,國立陽明交通大學,112臺北市北投區立農街二段155號,李宜靜,(02)28267000分機62060,公開取得報價單或企劃書,勞務類,最低標,479550,智慧通訊有限公司,302新竹縣竹北市鹿場里成功三路138號1樓,
award_20220602.xml,2022/06/16,2022/06/30,2022/06/29,2022/07/01,1110008,111年度伺服主機、網路暨端末設備維護案,財政部,116臺北市文山區羅斯福路6段142巷1號,蔡宜純  張育維,(02)23228000分機8267  8363,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,4736000,朔方科技股份有限公司,333桃園市龜山區牛角坡6-26號(1樓),
award_20220602.xml,2022/06/16,2022/06/30,2022/06/29,2022/07/01,tm1112005,111年度網路及資訊周邊設備採購案,臺北市立天母國民中學,111臺北市士林區天母東路120號,陳建今,(02)28754864分機520,公開取得報價單或企劃書,財物類,最低標,379000,新澄系統科技有限公司,235新北市中和區景新街347號10樓之9,
award_20220602.xml,2022/06/16,2022/06/30,2022/06/29,2022/07/11,111241406P,國內車聯網認證暨資安憑證管理指引建立先導計畫,交通部,100臺北市中正區仁愛路1段50號,王先生,(02)23492861分機,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,23600000,中華電信股份有限公司企業客戶分公司,106臺北市大安區信義路4段88號16樓,
award_20220602.xml,2022/06/16,2022/06/30,2022/06/30,2022/07/01,11109,111年度網路及資訊周邊設備採購案,臺北市大同區雙蓮國民小學,103臺北市大同區錦西街51號,葉伶俐,(02)25570309分機1032,公開取得報價單或企劃書,財物類,參考最有利標精神,170000,仕揚科技股份有限公司,104臺北市中山區松江路206號4樓之6,
award_20220602.xml,2022/06/16,2022/06/30,2022/06/30,2022/07/04,FYH1110209,護理站備援網路50點採購案,衛生福利部豐原醫院,420臺中市豐原區安康路100號,吳明鳳,(04)25271180分機2357,公開取得報價單或企劃書,勞務類,最低標,198000,捷合科技股份有限公司,114臺北市內湖區瑞光路258巷55號2樓之1,
award_20220602.xml,2022/06/16,2022/06/30,2022/06/30,2022/07/13,111A043-a,室外型無線網路建置案1套,行政院農業委員會高雄區農業改良場,908屏東縣長治鄉德和村德和路2-6號,李榮鴻,(08)7746714分機,公開取得報價單或企劃書,財物類,最低標,770000,仁通資訊股份有限公司,114臺北市內湖區內湖路1段91巷50號3樓,
award_20220602.xml,2022/06/16,2022/06/30,2022/06/30,2022/07/01,111-A041,汰換內網伺服器區網路流量負載平衡系統及4年維護,中華郵政股份有限公司,106臺北市大安區金山南路2段55號,林昭妤,(02)23921310分機2306,限制性招標(未經公開評選或公開徵求),財物類,最低標,5900000,中孚科技股份有限公司,114臺北市內湖區行忠路57號6樓,碩沛科技有限公司
award_20220701.xml,2022/07/01,2022/07/15,2022/07/04,2022/07/04,111U-089T,乙太網路交換器一批(含配線),國立中央大學,320桃園市中壢區中大路300號,楊淑娟,(03)4227151分機57376,公開取得報價單或企劃書,財物類,最低標,690000,凱穩電腦股份有限公司,235新北市中和區中正路716號17樓之3,
award_20220701.xml,2022/07/01,2022/07/15,2022/07/05,2022/07/05,CK1110705,一般教室網路設備,南投縣立旭光高級中學,542南投縣草屯鎮中正路568之23號,徐香芬,(049)2569024分機501,公開取得報價單或企劃書,財物類,最低標,175000,亞當斯科技有限公司,412臺中市大里區瑞城里15鄰塗城路525之27號9樓,
award_20220701.xml,2022/07/01,2022/07/15,2022/07/05,2022/07/05,PA2200368,睡眠檢查系統儲存空間系統架構建置1套,國立臺灣大學醫學院附設醫院,100臺北市中正區中山南路7號,陳玉霞,(02)23562043分機,公開取得報價單或企劃書,財物類,最低標,350000,達杏股份有限公司,114臺北市內湖區瑞光路407號10樓,
award_20220701.xml,2022/07/01,2022/07/15,2022/07/05,2022/07/13,11110525-100500-021914,資安防毒軟體,嘉藥學校財團法人嘉南藥理大學,717臺南市仁德區二仁路一段60號,李燕惠,(06)2664911分機1304,公開取得報價單或企劃書,財物類,最低標,450000,精誠軟體服務股份有限公司,100臺北市中正區羅斯福路2段100號17樓,
award_20220701.xml,2022/07/01,2022/07/15,2022/07/05,2022/07/06,111-06-03,111年度汰換網路及資訊周邊設備(電腦專案計畫)採購案,臺北市士林區社子國民小學,111臺北市士林區延平北路六段308號,何子祥,(02)28122505分機832,公開取得報價單或企劃書,財物類,最低標,193000,仕揚科技股份有限公司,104臺北市中山區松江路206號4樓之6,
award_20220701.xml,2022/07/01,2022/07/15,2022/07/06,2022/07/07,C111010,資訊網路布建國際賽訓練材料乙批,高雄市立海青高級工商職業學校,813高雄市左營區左營大路一號,胡麗姬,(07)5819155分機530,公開取得報價單或企劃書,財物類,最低標,557000,翰特科技股份有限公司,235新北市中和區板南路665號12樓,
award_20220701.xml,2022/07/01,2022/07/15,2022/07/07,2022/07/15,C111003,111年度網路及資訊設備汰換採購,臺北市松山區民權國民小學,105臺北市松山區民權東路四段200號,王正文,(02)27652327分機651,公開取得報價單或企劃書,財物類,參考最有利標精神,203000,仕揚科技股份有限公司,104臺北市中山區松江路206號4樓之6,
award_20220701.xml,2022/07/01,2022/07/15,2022/07/08,2022/07/11,11107,111年網路資訊周邊設備採購案,臺北市立中正國民中學,100臺北市中正區愛國東路158號,徐筱雯,(02)23916697分機511,公開取得報價單或企劃書,財物類,最低標,299250,寰宇國際資訊股份有限公司,104臺北市中山區南京西路6號11樓,
award_20220701.xml,2022/07/01,2022/07/15,2022/07/08,2022/07/11,C11A04113,網路型數位影像模組等2項採購,臺北大眾捷運股份有限公司,104臺北市中山區中山北路2段48巷7號2樓,系統處 通訊廠 陳宗陽,(02)27828660分機8232,公開取得報價單或企劃書,財物類,最低標,461900,光彥科技有限公司,235新北市中和區興南路2段159巷17號11樓,
award_20220701.xml,2022/07/01,2022/07/15,2022/07/11,2022/07/15,11119,E化網路多媒體設備及防疫直播系統校園建置計畫財物採購,臺北市立大同高級中學,104臺北市中山區長春路167號,張有德 幹事,(02)25054269分機137,公開取得報價單或企劃書,財物類,最低標,480000,大智企業有限公司,242新北市新莊區中正路17號5樓之1,卉家行銷有限公司
award_20220701.xml,2022/07/01,2022/07/15,2022/07/12,2022/07/12,DJ111002,111年教育部補助無線網路基地台(AP)建置案,臺北市私立稻江高級商業職業學校,103臺北市大同區台北市大同區民權西路225巷24號,黃仲仁,(02)25912001分機48,公開取得報價單或企劃書,財物類,最低標,970000,凱舜資訊有限公司,106臺北市大安區光復南路422號5樓,
award_20220701.xml,2022/07/01,2022/07/15,2022/07/13,2022/07/13,FT-111018,無線網路基地台汰換一式,國立中興大學,402臺中市南區興大路145號,沈小姐,(04)22840677分機63,公開取得電子報價單,財物類,最低標,330000,冠閎資訊股份有限公司,114臺北市內湖區港墘路127巷19號1樓,
award_20220701.xml,2022/07/01,2022/07/15,2022/07/13,2022/07/13,HC11097P090,資訊機房網路機櫃建置,國防大學,334桃園市八德區興豐路1000號,葉小姐,(03)3731840分機,公開取得電子報價單,財物類,最低標,860000,原始資訊科技有限公司,221新北市汐止區大同路一段175號9樓,
award_20220701.xml,2022/07/01,2022/07/15,2022/07/12,2022/07/13,111B003,111年度網路周邊設備採購,臺北市立金華國民中學,106臺北市大安區臺北市新生南路二段32號,時國鈞,(02)33931799分機512,公開取得報價單或企劃書,財物類,參考最有利標精神,273452,仕揚科技股份有限公司,104臺北市中山區松江路206號4樓之6,
award_20220701.xml,2022/07/01,2022/07/15,2022/07/13,2022/07/14,NU311106240125,111年公館校區學二舍網際網路寬頻服務租用,國立臺灣師範大學,106臺北市大安區和平東路1段162號,採購組何小姐;學生宿舍管理中心陳先生,(02)77491111分機1963;3152,公開取得報價單或企劃書,財物類,最低標,784800,中嘉寬頻股份有限公司,114臺北市內湖區瑞光路399號3樓,
award_20220701.xml,2022/07/01,2022/07/15,2022/07/13,2022/07/13,111A20,臺中市游泳訓練中心場館建置網路設備採購案,臺中市立東山高級中學,406臺中市北屯區景賢六路200號,蘇容德,(04)24360166分機732,公開取得報價單或企劃書,財物類,最低標,931000,菁智科技股份有限公司,404臺中市北區健行里忠明路424號9樓之2,
award_20220701.xml,2022/07/01,2022/07/15,2022/07/07,2022/07/08,B1110609-1B,屏東農業網路社群媒體宣傳勞務採購,屏東縣政府,900屏東縣屏東市自由路527號,農業處農業企劃科 陳薇云,(08)7320415分機3755,公開取得報價單或企劃書,勞務類,參考最有利標精神,955000,方殷創意行銷有限公司,104臺北市中山區明水路616號5樓,
award_20220701.xml,2022/07/01,2022/07/15,2022/07/11,2022/07/15,S111AZ007,111年網路機房暨電腦整合駐處服務,交通部鐵道局南部工程處,813高雄市左營區站前路7號,莊俶容/陳奕志,(07)5888216分機313,公開取得報價單或企劃書,勞務類,參考最有利標精神,744500,精誠軟體服務股份有限公司,100臺北市中正區羅斯福路2段100號17樓,
award_20220701.xml,2022/07/01,2022/07/15,2022/07/14,2022/07/19,SL-111055,學生宿舍靜及慧齋網路線路勞務施作,國立清華大學,30001新竹市東區新竹市光復路2段101號,張淑銀,(03)5715131分機35302,公開取得報價單或企劃書,勞務類,參考最有利標精神,950000,彰燦科技股份有限公司,30001新竹市東區復中里中央路331巷3號1樓,
award_20220701.xml,2022/07/01,2022/07/15,2022/07/14,2022/07/18,111-A-33,111年度節電網路行銷委託專業服務案,新北市政府經濟發展局,220新北市板橋區中山路1段161號3、4樓,鍾小姐,(02)29603456分機5482,公開取得報價單或企劃書,勞務類,參考最有利標精神,955800,啟點行銷有限公司,242新北市新莊區新北大道4段67號25樓,
award_20220701.xml,2022/07/01,2022/07/15,2022/07/15,2022/07/22,TH11013A,全院無線網路系統暨網路設備維護案1式,國立臺灣大學醫學院附設醫院,100臺北市中正區中山南路7號,呂宗穎,(02)23562849分機,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,34999992,中孚科技股份有限公司,114臺北市內湖區行忠路57號6樓,
award_20220701.xml,2022/07/01,2022/07/15,2022/07/15,2022/07/22,1114102202,教育部「111學年度國中小及補校定期公務報表網路填報作業系統維護服務」採購案,教育部,100臺北市中正區中山南路5號,李家鑫,(02)77365775分機,公開取得報價單或企劃書,勞務類,參考最有利標精神,570000,精誠科技整合股份有限公司,114臺北市內湖區瑞光路318號6樓,桓基科技股份有限公司
award_20220702.xml,2022/07/16,2022/07/31,2022/07/19,2022/08/08,SB11101A,111學年度文德女中無線網路建置採購案,臺北市私立文德女子高級中學,114臺北市內湖區成功路三段70號,陳祺,(02)27904570分機216,公開取得報價單或企劃書,財物類,參考最有利標精神,400000,仕揚科技股份有限公司,104臺北市中山區松江路206號4樓之6,開駿實業有限公司
award_20220702.xml,2022/07/16,2022/07/31,2022/07/19,2022/07/19,T-111138,網路儲存系統擴充櫃2部,國立清華大學,30001新竹市東區新竹市光復路2段101號,張淑銀,(03)5715137分機35302,公開取得電子報價單,財物類,最低標,880000,華電聯網股份有限公司,221新北市汐止區新台五路一段108號11F,
award_20220702.xml,2022/07/16,2022/07/31,2022/07/19,2022/07/20,HJ11751P355,10G網路設備,國防醫學院,880澎湖縣馬公市前寮里90號,俞冠華,(06)9211116分機59024,公開取得報價單或企劃書,財物類,最低標,500000,菁智科技股份有限公司,404臺中市北區健行里忠明路424號9樓之2,
